"","Site","Species1","Species2","Species3","Species4","Species5","Species6","Species7","Species8","Species9","Species10","Species11","Species12","Abiotic_var1","Abiotic_var3"
"39",39,5.41795551120159,2.66428518772187,0.153950282142174,3.49820177414976,0.14006476183697,0.194746893821125,0.230224656460679,0.169081070510332,0.159833416122457,0.0050988269826747,0.00223214985633263,0.00112349437605801,0,0
"40",40,5.7596735886355,2.69248890970636,0.0892670697737513,3.16499219431098,0.215672693304573,0.296428034408407,0.202260246819551,0.121818911640577,0.0760105449605047,0.00398895721951693,0.00107421167522763,0.0037384217099229,0,0
"41",41,6.8559152302604,4.20575740379866,0.263664039485457,3.19733518147311,0.170629185678875,0.209458709640553,0.434613329033059,0.103786085007983,0.0655507717796192,0.00421673365121363,0.000968054692060038,0.010120672766435,0,0
"42",42,9.41342629129854,4.32061516480509,0.20994801331949,2.89855856819616,0.225419312351518,0.300387179403925,0.157285384198259,0.141418894520863,0.156079630541026,0.0039047526413045,0.00496531146575332,0.00581242955814074,0,0
"43",43,4.89746087678732,3.53861930886356,0.211797128338346,3.55554464266576,0.21992107528893,0.0788170039719998,0.158902606630965,0.217503395008846,0.149409407282259,0.00340902216428088,0.00176514475745762,0.00210719870119967,0,0
"44",44,8.06894441376519,4.69359063994133,0.17310072948273,4.06048868854012,0.260415871547348,0.138216425876342,0.310035971453034,0.235601299024342,0.138519511136549,0.00322195657037261,0.00416402601149215,0.00480494219421182,0,0
"45",45,5.730393632893,2.62956867869698,0.301319287764268,3.30536000881341,0.12920301566138,0.111850745315866,0.24869795630377,0.405717440302004,0.129374320646464,0.00287695857149897,0.00073584993185381,0.00552843912358468,0,0
"46",46,6.41173071361386,3.73174452219164,0.404085543417638,3.28767306646473,0.074489694833251,0.141124321485359,0.169794260170917,0.241440837142039,0.133146937551623,0.00266475191374935,6.68673355792792e-06,0.00753028846014516,0,0
"47",47,8.21904775022378,2.49673959808723,0.0569272159506478,4.41151687351437,0.244286159790108,0.210432728835694,0.170867072092255,0.182007891242944,0.119937560105303,0.00268356131450307,0.00229224120270126,0.00404061874811987,0,0
"48",48,6.42700505724735,3.82741287569973,0.65447774461423,3.67962509027174,0.0412531909315697,0.293601057080936,0.112814337880075,0.284559772187397,0.181957542035367,0.00112154048364401,0.000647970745029007,0.00368311678336303,0,0
"49",49,8.41521422931165,3.12851362640414,0.283824561957711,3.30664563550133,0.117017764486678,0.259478068171444,0.056566259202069,0.303364904225287,0.0615359292546503,0.000168519194360414,0.00254553870151558,0.00608992803181373,0,0
"50",50,5.6370495135852,3.89854311344359,0.31023256942141,3.70651771149693,0.267807681467166,0.264473078302217,0.195567108491387,0.422463536887557,0.0579745771297695,0.000362271763942451,0.00489362250604146,0.0132957684122747,0,0
"51",51,6.99933376322326,3.08778754028641,0.177863466103361,3.65665660054527,0.215985243557203,0.165581245747544,0.179423511026237,0.213367739169157,0.122970246965935,0.000531956594362859,0.00211143618655041,0.00570828379657883,0,0
"52",52,5.74768884478306,3.87201803333432,0.0644801996281311,2.54263708746155,0.165758478630124,0.14708447284834,0.204113025399807,0.311442478946027,0.102489542002146,0.00179989798889838,0.000221257968569561,0.0043565963066612,0,0
"53",53,6.17355456948135,4.41106761461927,0.00720902978056225,2.43143596117883,0.213232506287022,0.133512156362962,0.240995094820779,0.223233163444385,0.0751458642018692,4.31234780834918e-05,0.00398442267797995,0.00682425598667802,0,0
"54",54,7.08112863039555,2.84954404455225,0.18995564938525,2.76840416850224,0.24268742514476,0.200165027092006,0.155361580911281,0.21922384236931,0.0707407125010085,0.00222676490798366,0.00204885224038471,0.00433050074844799,0,0
"55",55,8.94189570352436,2.88565527809791,0.0934648819568088,3.9632970735217,0.110844914493772,0.106211094340943,0.338071939490732,0.275003306782244,0.0727238254844105,0.000906587448873404,0.000789641690563502,0.00680620970458868,0,0
"56",56,5.33818150208981,2.44065061051729,0.18227141574433,3.28209245126688,0.150218810068358,0.24801467625856,0.0857885582062567,0.225971690210406,0.0963123895646749,0.00234956306507761,0.000488411183587036,0.00631883298944296,0,0
"57",57,8.51585447175564,2.51821664355295,0.574313998110599,3.21594930577898,0.209723214842741,0.19673240604233,0.252048697989745,0.234995579659821,0.079077161102342,0.00343908235512697,0.00369489341449715,0.00384127755843402,0,0
"58",58,5.56005631453406,3.25429279330777,0.358973182967618,2.77261951614806,0.119287146208695,0.169172223835769,0.13224462848198,0.163545428509677,0.0366627564412811,0.00202168370815355,0.00218649453553262,0.00756152013263512,0,0
"59",59,7.82806502287773,4.48426998034573,0.312354784544149,2.84914246414787,0.124394776936837,0.276225737550158,0.306520042258148,0.148814479172005,0.0584937528750518,0.0021040185891326,0.0017567464784434,0.00874553668280261,0,0
"60",60,5.43231176289617,3.96739955434578,0.19819452734472,2.9046903053397,0.251325011764415,0.238097435604582,0.203466803006098,0.143565390267335,0.224446641842936,0.00518136795727972,0.002658913763157,0.0085114420503177,0,0
"61",61,8.33673613408703,3.02861676150641,0.276688313324307,4.46145795238371,0.10297546398634,0.555049983906779,0.222956131279254,0.127895529626473,0.04841006344657,0.00145601256320742,0.00206149106341716,0.00478688209053046,0,0
"62",62,6.25216255067232,3.86176163109511,0.329016159985718,3.96515971533937,0.0813659008129037,0.238277412879307,0.178674951804875,0.165275060500742,0.112418476398327,0.00182449681826935,4.95365027350415e-05,0.00683173699018924,0,0
"63",63,7.02857807459987,2.67646450305985,0.364186682248561,3.07918377773284,0.342373066107135,0.160150319980225,0.214170282629148,0.155770998331524,0.0573943986203395,0.00350268375943207,0.00685041456696204,0.00669965170038511,0,0
"64",64,7.16888697942646,3.30857155831179,0.415576776992769,2.25852276384812,0.0941537885006301,0.192102629311733,0.430278611266229,0.0397107570602554,0.160589450987102,0.000290110865854881,0.000933697106552012,0.00487858119626068,0,0
"65",65,7.09180312605149,3.06214575003383,0.135660037357525,4.04091798848201,0.365977892513315,0.175166673260967,0.298833902531548,0.260732667786738,0.04660987177645,0.00790855468416318,0.00531881121404787,0.00836323703711601,0,0
"66",66,9.00835124410206,2.67765129011903,0.19721776334771,3.54412759039547,0.257419299280698,0.247456386508631,0.251082220853202,0.216226802757775,0.0889690842393812,0.00319425033292566,0.00160615748535369,0.00884850152018065,0,0
"67",67,5.69045517511463,2.80455007408313,0.0589155703664912,3.2257372208075,0.264467591123385,0.0821597398554722,0.0849993129346433,0.188121658691753,0.0473215230053024,0.00189446809629189,0.00536365881396546,0.00028892642735825,0,0
"68",68,9.73397512987289,2.57452808375915,0.187204041122552,2.4076585648188,0.184329866587646,0.0551265709941231,0.252594679320789,0.184992880584014,0.0796150904659332,0.000769396560465699,0.00410280663532066,0.000507409968221758,0,0
"69",69,5.11396693312335,2.85174778308905,0.207819588122546,4.25834512180604,0.279355206640405,0.300461764412706,0.19595408500482,0.183933792024651,0.066713488087058,0.00295440260088889,0.000999813924640104,0.0113182600264907,0,0
"70",70,8.46215045767229,3.60447314676946,0.141972466164665,2.40460637447908,0.194212871744107,0.333983107147279,0.300442750797262,0.291388861196069,0.163232787699885,0.0025212108378157,0.000648210458970152,0.0127407995640353,0,0
"71",71,5.79849475979678,4.81817646117232,0.254462831239848,2.63298662848028,0.0666302816965911,0.252209830300067,0.235006613185965,0.24586160712093,0.101529593195527,0.000190586967951262,0.000349187083600967,0.00737108019049593,0,0
"72",72,6.12532281942261,3.98673534351594,0.0366946833107099,3.79405566440595,0.123548858397227,0.304291053148832,0.150835059206967,0.183299697132193,0.0920003414193296,0.00324906409745582,0.000884715393645117,0.00808439095728868,0,0
"73",73,6.10681441752913,2.5475603022616,0.345986428614671,2.53259795161385,0.184345601917905,0.189714560130715,0.269348510629606,0.0984287016112334,0.0383147335074712,0.000346978286579603,0.00246048687550579,0.00594156628005542,0,0
"74",74,9.37595303468706,3.00354813890318,0.487028770003606,3.49307844228385,0.344250961244838,0.30772939562913,0.149146174041236,0.293688354440939,0.168996920660004,0.00336030902513253,0.0050396933521668,0.00557018854814799,0,0
"75",75,7.30042265638629,2.59067301341595,0.410592695594173,3.94293474715321,0.0975817048268458,0.38637450792523,0.160048981172039,0.195976809325247,0.147285655293602,0.00098140094949714,0.00115584743304011,0.00248874013022094,0,0
"76",76,7.88358094539559,4.20814560200109,0.104992529534864,2.39666140501219,0.107346809460929,0.256768028892658,0.22595496535769,0.241604014021635,0.059055591003614,0.00141111199218596,0.000615198459922528,0.00628985888714245,0,0
"77",77,7.77892838683507,4.83210231704042,0.28743007052781,3.26775295780514,0.240810647509171,0.127957621714601,0.206158893854385,0.0614600993895132,0.0905266374023585,0.00288449660466227,0.0037759036668122,0.00475690550248778,0,0
"78",78,5.4239268725159,4.63879084742203,0.076479043025776,2.83057634050344,0.286515718735931,0.210598540850836,0.162432161847279,0.385586213676127,0.0646295412988282,0.00367231098642521,0.00522914072303636,0.00962567782819665,0,0
"79",79,9.74501604788564,2.50999986220106,0.189405502232277,2.65857791595056,0.21461514164324,0.24416721798641,0.182998995924493,0.247069167995588,0.100070634849602,0.00215772568921476,0.00241492777289469,0.00698128283575637,0,0
"80",80,9.58091801181873,2.85084890698999,0.211987010876844,2.72207702942998,0.0697870501619709,0.268200022391578,0.192918489651689,0.0842333117567969,0.106838717327138,0.00138907897802062,0.00160139035016696,0.00337152908999117,0,0
"81",81,4.96501247178391,2.57346768918242,0.143724074236615,2.42732818495283,0.331196138719485,0.20853630272839,0.116010620766629,0.102814531850993,0.121926803887453,0.00102646893167456,0.00317062078645765,0.00355498263913221,0,0
"82",82,9.76197442884781,4.1102191463012,0.366160641234464,2.3911470682104,0.0563295103508466,0.311737131807981,0.179833086442076,0.266257908126919,0.0869137878337225,0.000917368849643513,0.00104654333631139,0.00431789924848628,0,0
"83",83,4.99790262811198,4.36364450015293,0.031556751350915,3.89275740887793,0.125310170218464,0.232575595451457,0.154694364692595,0.356255571444883,0.0914443653279647,0.00274447141941764,0.000845280230629557,0.010621895704997,0,0
"84",84,9.42231496710516,3.68992408438611,0.112454293203267,3.67874329289967,0.217342602023336,0.284979068167946,0.208246398196618,0.155899902491049,0.074740569646716,0.00140757289709663,0.00390594567592303,0.00543063391329852,0,0
"85",85,4.92156908839902,3.487750641012,0.238314009554559,2.73979424856939,0.192388697396824,0.073920328161081,0.214138474276715,0.189382515226915,0.110914605519576,6.57103964980013e-05,0.00245528087478644,0.0051782654670976,0,0
"86",86,6.29698526573802,4.02942986106267,0.264478237173576,2.63281899275117,0.143909596822014,0.365718806370838,0.24540642731229,0.293406369157345,0.0442463277613593,0.000472305361779665,0.00270534826597865,0.00687807681782152,0,0
"87",87,7.97837990360048,3.94799662648637,0.303316045651347,3.00388313581016,0.120619028798127,0.283544400964097,0.0678917488925725,0.17368554587698,0.0737259130685667,0.000420565236190836,0.00176954415175335,0.0081916860789375,0,0
"88",88,5.04770840440476,2.57301597808984,0.241957879011332,2.68457259266672,0.0892390959110553,0.0641208891910147,0.140964074592423,0.217987416080498,0.120584447200025,0.000953376515272733,0.00127002155415653,0.00144398830716781,0,0
"89",89,8.21970738768352,3.3298794074892,0.0618441438576853,3.43177651808188,0.132104168344498,0.270336101611767,0.131443178721679,0.257388770396867,0.145902463402765,0.000231345692897179,0.00189548062102845,0.00391472973877591,0,0
"90",90,7.17747810176727,3.39150837073133,0.00748220191679095,3.23945360367493,0.169144372497186,0.170469990465545,0.147827213300035,0.261325659251351,0.125059028996004,0.00291793220486825,0.000714157320924523,0.00633449787689227,0,0
"91",91,6.63822581813083,3.59233528886241,0.112799306310728,3.73302325992275,0.288293931431602,0.0980757997070047,0.203352080490466,0.402516353576499,0.11829340962924,0.000793552089794639,0.00526681812159481,0.00803407857157034,0,0
"92",92,5.26672565223285,3.23618459055114,0.22794854629279,2.7185399386361,0.134875605888785,0.188862582746974,0.0814758610055431,0.368359946934064,0.228919964432297,0.00268705001972828,0.00251190409169368,0.0036029199551026,0,0
"93",93,9.62009831388149,2.73835039476435,0.116941485442801,4.33937573220327,0.143130208080144,0.129718557610254,0.186428049998093,0.239638191116101,0.0501323248327157,0.000996767956560314,0.00219835921541555,0.00575940179379635,0,0
"94",94,5.50539482804934,3.50782752796394,0.0396717291358617,2.71722976491337,0.2100574908019,0.270091124690086,0.186846127016564,0.309577793715786,0.0832727755715057,0.000470329425414398,0.00386462271564653,0.00401398588805949,0,0
"95",95,8.67895163521793,4.27099067694814,0.183712538300771,2.65112074722959,0.315636817930038,0.285980012963166,0.148676115311602,0.217661207997998,0.0694160041592552,0.00508217529940295,0.0044045986950677,0.00809652123680222,0,0
"96",96,8.23810219728206,4.0211395051148,0.229435783203696,2.35925563467895,0.199860677199009,0.196201071099724,0.181923197574281,0.545112383631355,0.0697454124638732,0.00307885617723358,0.0030797640318448,0.00802527579656364,0,0
"97",97,4.98917610584622,4.30587338654641,0.233916579665627,2.74462245276963,0.220971597596477,0.234655937841244,0.0808088195221913,0.324003176628262,0.0846444802166264,0.003084508933883,0.00468364151424298,0.00838823646326503,0,0
"98",98,8.79555300665848,4.45665145938782,0.319942398047008,2.47395157407363,0.256346879808874,0.210715955767765,0.196233577329725,0.361225221289391,0.182069201091566,0.0044100953549901,0.00057003546005585,0.00390569920444093,0,0
"99",99,5.12154983702152,4.88320892432139,0.0732391131410706,2.61446007789763,0.190517852157744,0.124427426016338,0.230309307175926,0.192472911255998,0.0745618006655234,0.00230876528690892,0.00105486250105979,0.00401351703534714,0,0
"100",100,5.57301260073523,3.30374585900053,0.196516342409787,3.11014369153745,0.132880643882968,0.0820756302801542,0.154525820454497,0.16557537431817,0.0610130312049649,0.000777842016763087,0.00114091757498253,0.00440423193440994,0,0
