"","Site","Species1","Species2","Species3","Species4","Species5","Species6","Species7","Species8","Species9","Species10","Species11","Species12","Abiotic_var1","Abiotic_var3"
"13",13,8.59568169423695,8.32515578035861e-17,0.717242790131364,5.75111335118273e-07,1.95435662832835,1.48631532495683,1.74701475305993,5.693325210116,0.951482871669532,1.00058885236262,0.998573937070375,0.998153808280787,0,0
"14",14,9.24629213309919,1.64114950722922e-55,0.649166359585554,2.29510528689464e-09,0.999401300031204,1.33528227410187,2.32660989773165,11.44812676063,0.973412318652921,1.00101422649991,1.00006122790023,0.993805620956637,0,0
"15",15,7.87622032834652,2.46080807692986e-11,0.834414662441811,8.21977577734537e-06,2.22488713397726,1.53723356851967,1.51337239918303,2.32683916584925,0.957194216746869,0.999147727487027,0.997520545066928,0.993968403841484,0,0
"16",16,7.44314969055721,1.01983187914655e-15,0.888895823551745,8.81417218266851e-06,1.5305830819379,1.59836419069538,1.34728220563822,5.24284767598289,0.971733962516306,0.998914105396773,0.999793136213958,0.999707857073553,0,0
"17",17,7.5813069461444,2.70102090058851e-41,0.893989821217247,3.4908535865284e-05,1.28039040146147,1.57389317342557,1.42958519438227,6.97000884589104,0.952820596304733,1.00059579531556,0.999681613659216,0.997641068311514,0,0
"18",18,8.06630703947607,1.68193864926372e-09,0.823048494385304,1.01528854514051e-07,1.59761917713754,1.63482017363113,2.03805677735135,2.34865359588263,0.96265457274481,1.0008670567008,0.999226211296686,0.99381309855529,0,0
"19",19,7.66659086108612,3.4086856109145e-07,0.868709899577788,2.55967729590368e-06,1.21144352913223,1.66708586832058,1.80229610620868,2.19718586632555,0.965507676444978,1.00087478315292,0.999719697097728,0.99831009837177,0,0
"20",20,8.66266905042054,7.70894113645607e-27,0.792276154061582,2.09591118662619e-16,2.1235373723654,2.92811265732891,1.14781339339923,3.16637293151214,0.958338676729331,1.00020786961419,0.999108330873875,0.995718284031496,0,0
"21",21,7.75103548809432,1.28143263583498e-30,0.920717061783314,1.48988667855819e-05,2.37972220273779,1.38995693577047,0.958518777428358,6.05536980569145,0.959479487512705,0.997465673268758,0.996158772417726,0.997169470763284,0,0
"22",22,8.25905538600072,0,0.795519183669524,4.5463619792538e-06,1.31307634069787,1.19601358270619,2.0249031801499,173.921306767716,0.978961229207495,1.00098591030706,0.999910717218088,0.995081266585953,0,0
"23",23,7.58104158711523,1.91972711661657e-20,0.905727840964493,7.62850070286218e-06,1.42287888706029,1.8799004476791,1.46852127452213,5.24343616662567,0.978730317998193,1.00069805431168,0.999697799857197,0.995761438264522,0,0
"24",24,7.41402534654862,3.68823778485244e-06,0.994125119300211,1.05684786167971e-22,3.16205361864992,1.23901578274324,1.49128819451895,2.66017956589596,0.962890292407539,1.00021119187789,0.997519998593709,0.996708326215935,0,0
"25",25,7.84109468115922,1.90540871133544e-30,0.821698489101127,3.37678504401401e-06,1.02260047555831,2.07517822767271,1.68114122118684,4.69612496277682,0.949709327316208,1.00108869085622,1.00013624923953,0.993132793569348,0,0
"26",26,7.83729930239108,4.71368175414463e-77,0.838533524302524,3.82705042049169e-10,1.44490171750222,2.71181924497594,1.14522968176941,8.26768657359616,0.958769802403049,1.00116036847873,0.9998779694157,0.995439088444205,0,0
"27",27,7.80775061188497,0,0.85011817867083,2.70664478780184e-06,0.984453192245001,1.88556510440128,1.50315747570137,12.3482431560032,0.96749884745781,1.00106407621472,1.00011648615249,0.998928934746926,0,0
"28",28,8.18871505772911,6.6688732306581e-143,0.806780211516669,8.25648864200845e-05,1.12824666944157,1.76191278015547,1.51654954312962,6.10635334691605,0.975181814766226,1.00094357343792,1.00000604355421,0.997012451023725,0,0
"29",29,7.57250899052575,6.39551709663783e-24,0.853241055449324,0.00305245378517959,1.07286002031038,1.42086708726375,1.37902296877839,3.25426922116151,0.973360420610232,1.0007874514536,0.999844815722008,0.996935178722289,0,0
"30",30,8.20738876314903,1.70824723331008e-25,0.772451297808342,7.51548703634956e-05,1.21254243921666,1.43358750340897,1.48774595562273,11.5203569257155,0.988008141585281,1.00066590223793,0.99955271976266,0.993483112370844,0,0
"31",31,7.50384308017033,4.32489602439748e-33,0.872322812861156,7.43330252717567e-06,1.37592144537793,1.81467689938928,1.72570619387357,3.48367547881417,0.976146508977397,1.00086065375833,0.999718168068826,0.99463491390028,0,0
"32",32,7.68471337120735,1.32349642496401e-11,0.853834909862614,2.5615145044598e-12,1.4345493584177,1.22245714142245,5.00903057787504,4.92588176585395,0.970050459107036,1.0007611831145,0.999979756762738,0.990841944595069,0,0
"33",33,7.43077883885243,8.3411110490791e-20,0.936377081378769,5.67440472210386e-08,1.12253974087978,1.98595746539104,1.66507735154107,2.80800788132316,0.976957422376879,1.00085322186231,1.00001662442089,0.997241271389552,0,0
"34",34,7.6289342941809,1.36149807005507e-11,0.909570080464054,6.09060976551657e-07,2.04900898795746,1.34131720931759,1.21932112512525,2.72494363022321,0.95329994524347,1.00082522273517,0.999179720902581,0.999964873684131,0,0
"35",35,7.40162311976895,4.23101261204216e-12,0.950466986849202,4.2940733875421e-05,1.50273988101407,1.27304150194544,1.67933797432314,2.98150793033748,0.967343275048838,0.999316628076483,0.999017360449612,0.996332036195057,0,0
"36",36,7.87769247055702,1.14027401671603e-21,0.827331368696087,1.78679113362764e-07,1.45930816297464,1.3238001656993,1.72110130521331,3.33990770062368,0.98804561082014,1.00027292578231,0.999850356387764,0.99332729125384,0,0
"37",37,9.06419458344831,3.37270931903738e-87,0.668581119061784,6.86011013353622e-06,1.92564544597359,1.24477589648523,1.15928153650958,10.9547193605457,0.985752371309987,1.0006374385985,0.996993507450842,0.996493663659877,0,0
"38",38,7.64881526719747,8.67153529780484e-09,0.929552848927347,1.50675675044089e-20,1.33454999001452,3.85907399598998,1.09515221667068,2.51488448972366,0.955132541604837,1.00101709479044,0.999848371575191,0.994119060504074,0,0
"39",39,7.47742924592164,4.3717304700552e-81,0.942210405530611,8.80980485934558e-09,1.53621190370319,1.25329381889827,2.79252685665036,5.07188570274057,0.982005787066143,0.999980613156748,0.999152031535669,0.999553285460567,0,0
"40",40,7.50860854303383,2.3310264883965e-139,0.905916933678161,1.65419503256521e-05,1.10486016331267,1.85640157893001,1.58884123507538,9.33100248529792,0.97925593014148,1.00071794225942,1.00005575527994,0.998325116175764,0,0
"41",41,8.28449744979559,0,0.788315352818381,1.71222143470903e-05,0.98060317322717,1.65717939192532,1.62502228818633,65.3123292781279,0.957713735963161,1.00111981886424,1.00006990928073,0.991676941058017,0,0
"42",42,7.71105887985784,9.82876119419877e-61,0.808772177546922,8.48640690759835e-06,1.56254983034326,1.40032665107057,1.67464629797598,22.4721369706893,0.968089200343598,0.999749489213264,0.998260709841094,0.99576592944628,0,0
"43",43,7.67204669203038,2.50986251886951e-18,0.842232194331048,1.18718846670853e-07,3.40586757686419,1.08831328311255,1.52139352072892,4.96198212577037,0.975251708212802,0.996714327251102,0.998033913488534,0.997284971086571,0,0
"44",44,7.65201501048382,6.86361676362719e-18,0.851264642888627,2.56774289358403e-06,3.02738268582775,1.23731640062907,1.31018655937143,7.49700206340141,0.951357566383322,0.999101770735062,0.996151909737488,0.993243424338706,0,0
"45",45,7.83485128178749,1.6954323159301e-06,0.843102406419898,3.86018365568526e-07,1.83478448319502,1.40897737297268,2.30468899287107,1.89730969035097,0.983972395321081,0.999468189102725,0.999656165844449,0.996841318363266,0,0
"46",46,8.94895730605041,1.02033970596524e-11,0.697592892190542,4.72443138508687e-15,1.94797654813894,1.91763341140429,2.84588641632712,4.71762305670089,0.959987758036834,1.00036177980431,1.00003825885413,0.992031023152808,0,0
"47",47,7.39685683262045,6.82822123546111e-45,0.916475644900167,1.15095688826811e-06,3.0798701895009,1.39404196739421,1.63824941290684,3.99511400379218,0.983175987189173,0.99751931417778,0.997825248297335,0.996369929652089,0,0
"48",48,9.98490344123072,2.30097209074873e-14,0.701836098172203,8.91068062914788e-08,1.03467678415258,3.26415997182652,1.15166786144819,3.77806036080395,0.987598942494751,1.00100360586719,1.00008378555304,0.996266559753737,0,0
"49",49,7.70803891635619,5.46761226128551e-11,0.866264553760337,1.48701553863349e-12,2.22166732306121,2.40377330912113,1.12798480851941,2.86642981872073,0.98545176787592,1.00024769070294,0.998289416745383,0.994966555467581,0,0
"50",50,8.65938426209364,2.25100431029185e-06,0.749301456764058,1.74661667301615e-05,1.76412136131659,1.83185514863556,1.26865161891135,2.54834527165596,0.98584197570993,1.0007969264394,0.99776116444367,0.991713222653039,0,0
"51",51,7.61927097112395,1.38460149252706e-22,0.896603144139965,1.50285927464186e-09,1.9590409453868,2.49194358273777,1.46536488265515,4.34675249392982,0.972978192072305,1.00088442141537,0.998811689756683,0.993983112375038,0,0
"52",52,7.60151391419918,4.74356166096696e-08,0.922560519735837,1.16437372147573e-07,1.92669763061374,1.41942518782591,1.54383377582785,3.47685795826282,0.974831879452052,0.999971740459825,0.999901764995325,0.996696587043518,0,0
"53",53,7.59358076241661,5.83164328859566e-15,0.950236036424232,1.0937257712887e-08,1.26329120692203,1.43415321694769,1.78233980457323,7.54562827401222,0.976314054751897,1.00091353504008,0.999175018352816,0.99416759361775,0,0
"54",54,7.45738000033742,6.22317938636866e-34,0.897049664457612,4.63402856679964e-06,1.54483414470352,1.55609639293162,1.56648723631547,3.72879175826127,0.9685822922231,0.999732738382032,0.999361459483685,0.998230456930207,0,0
"55",55,7.43271188222949,1.48038143169656e-10,0.927654605968413,8.20442026010223e-09,1.7455006264519,1.50331141711129,2.27977183271258,2.83097257502281,0.957114913446569,1.00053060477425,0.999626050948778,0.995274845472123,0,0
"56",56,7.93852190173607,6.02741242362607e-10,0.836972796854023,4.33142700819254e-09,2.09669330348694,2.30944291562988,1.06499401006539,2.89815747553491,0.949459267711568,0.999364591831572,0.999699455602607,0.995825844843586,0,0
"57",57,9.65143792696112,7.60711425268486e-12,0.684487305235725,2.88651348513392e-05,1.39071008512986,1.67374695647604,1.84263916542474,2.98735378778736,0.962054855999047,0.999872773626,0.998957257346237,0.997207718798356,0,0
"58",58,8.25580917205701,7.54460359085709e-23,0.834551025037047,8.11630273555938e-32,1.33565193568849,3.11805925892474,1.45177487127113,7.53008456198713,0.95915855894049,1.00040915636926,0.999496008178914,0.990568288739072,0,0
"59",59,7.60874708290694,3.43769291718462e-87,0.819630219096217,9.96009621305845e-05,1.20579727237022,1.68674875738555,1.38740107705503,20.4581166932351,0.953987471303928,1.00056694681145,0.999857646408841,0.99335490988792,0,0
"60",60,7.89477410365742,3.26983576807101e-104,0.836724019987787,7.48441753727878e-05,1.46072912595572,1.77044386024618,1.30523347888908,17.1403361665259,0.960335142113706,0.999851644957823,0.999214968822931,0.993011194177467,0,0
"61",61,8.27620719879164,0,0.727301901687334,9.50774306031547e-05,1.01350775103217,1.91337230013141,1.40920452722531,11.3496768722086,0.978062295175894,1.00098449437102,0.999996833847406,0.994913326741175,0,0
"62",62,8.50806094885555,5.12445649079567e-32,0.733677057860206,3.40022126895826e-14,1.42012490515243,2.28563896824348,2.45265707273335,10.5312723858018,0.98546513533898,1.00083470053215,1.00006353854471,0.991644038036635,0,0
"63",63,8.86540943984784,1.2952163452621e-19,0.695272959901032,1.95470180708128e-06,1.84824326737954,1.18632207406465,1.28729225355641,5.46508258063982,0.988290038911281,0.999028727118732,0.996452216977625,0.995696850897269,0,0
"64",64,8.9932154344137,0,0.662705416801411,5.22369934557214e-05,0.970634432532051,1.06192732551051,1.60270652791328,4236.30719218792,0.976657471431056,1.00103184646134,1.00017770474659,0.993714050126851,0,0
"65",65,7.45385937830826,7.58254392820274e-32,0.943673673240743,0.000389551452229729,1.98963243678111,1.21490040305943,1.45289163024053,3.23778761691412,0.95977022988992,0.99641137299953,0.997035336519286,0.994725639151243,0,0
"66",66,7.67600846921511,3.73313582405096e-41,0.810692503693058,0.000308034466797593,1.68245171908544,1.73052358390036,1.28992570609834,3.47054906478529,0.958408620750076,0.999755013405387,0.999400724521818,0.99371792788812,0,0
"67",67,7.40060494435978,9.68214921054918e-55,0.910274764812,1.62072448885109e-08,2.84935134272292,1.24872197488692,1.20911041244163,4.55833699475188,0.965163359138615,0.998413830761752,0.994942649081128,1.00006761703974,0,0
"68",68,7.50601036387734,1.30131367742471e-38,0.880646910806234,3.48213784848512e-11,2.2755606659686,1.18431742190162,1.34261685357728,4.02137100787121,0.987553842464211,1.00019664952963,0.997272271394421,1.00045973200287,0,0
"69",69,7.96480918353013,2.8149567742438e-24,0.806496559540169,6.66249332978028e-05,1.98456977922283,1.9579637486473,1.16930015479737,4.81760493107937,0.98313448125738,0.99872993698828,0.999367455200553,0.991440304645261,0,0
"70",70,7.50797009002702,9.02804638716725e-12,0.926482695061109,0.000110516165563522,1.12216980372191,1.53062175149872,1.19688638441622,3.49183440507428,0.981686465122729,1.00088129361067,0.999996550115514,0.995050495463789,0,0
"71",71,8.15265315226048,7.91852946081602e-22,0.780639995695497,2.82038358930725e-07,1.2504314084872,1.48306471760523,1.79173558963107,7.04297078218895,0.961766789867329,1.00081632201156,1.00001307712379,0.991896590801305,0,0
"72",72,7.62185938843638,2.26107837628617e-30,0.912693353934143,1.94453975454064e-06,1.41824574761203,2.71340665556426,1.22945615728686,9.29616008448142,0.949509613008592,1.00034750377505,0.999731896801473,0.990736270896945,0,0
"73",73,8.45017061470802,8.42038920502404e-93,0.780904976871409,1.05818511472055e-06,1.26841849125919,1.49851787974247,1.55907242449415,13.7964534332631,0.95824032057661,1.00075403246149,0.999492807929284,0.994153502484114,0,0
"74",74,8.71472029495037,1.41907274884867e-07,0.71737578771251,1.39171302869918e-07,1.61650683144061,1.685671804993,1.12642435237005,2.79556120227949,0.966784007836917,0.999213126218654,0.997770215627574,0.99623805258223,0,0
"75",75,8.3523179728723,7.5062980323182e-22,0.768232040152905,5.34323160530812e-08,1.17720565339643,2.10343995775671,1.70859217411968,3.85083993085497,0.973828609239517,1.00078205960893,0.999950444838095,0.997243290388989,0,0
"76",76,7.44881716038095,1.38782191941143e-28,0.972274961977264,2.23855572502543e-05,1.1048046090098,1.6683589999617,1.55875515058237,5.98129420855647,0.960984703795943,1.00091658374178,0.999973733373127,0.995860087788676,0,0
"77",77,8.22791833999886,0,0.754007797917642,1.01118580052508e-06,1.8717837488206,1.20618614042719,1.97796818741948,2972.74552156538,0.957777386449552,0.999669654037029,0.99775384794532,0.989350947374827,0,0
"78",78,7.43985572004736,3.23955505175235e-08,0.933994060791411,7.50521399553039e-05,1.65016280016095,1.71168670842824,1.07973575740288,3.41691400851673,0.98261538596556,0.999447499353091,0.997747559860288,0.994972391768854,0,0
"79",79,7.69209907592091,3.60812362857408e-43,0.84690135686291,6.95365627166388e-07,1.3364628558661,1.93084919748245,1.21386169612617,2.83065312935883,0.983628862361791,1.00064202361791,0.999417942402201,0.994554939476936,0,0
"80",80,7.78116649704212,2.38659445234412e-125,0.797708000537154,1.52862010880337e-10,1.22725240687783,2.16989538014094,1.22776187156773,29.7729801443734,0.968314255992429,1.00098286239383,0.999811159558921,0.995469731289754,0,0
"81",81,7.78445089223646,1.1183451362295e-64,0.84301000208679,3.35407814679881e-06,1.60030182421442,1.41585810829978,1.01404526987731,12.1242989353039,0.957348286882281,1.00024981538397,0.998847720687312,0.996228332756315,0,0
"82",82,8.17351464595502,4.72835717527464e-11,0.783536336275655,5.69257788285238e-06,1.06417690122356,1.62473455092739,1.52058696114076,4.83434557141162,0.972442869150491,1.00095240827415,1.00000177329213,0.997197333282677,0,0
"83",83,7.43864259740598,2.29509117867979e-15,0.93729849732396,1.51039937142776e-16,1.02770638772872,3.96645316743314,1.48964804885882,3.46547895193795,0.967650613194772,1.00100978785509,1.00007315062628,0.989452361977152,0,0
"84",84,7.15514819625273,2.16803837189757e-24,0.853704024186134,0.000143901099730132,1.5852173054307,1.73721668119318,1.44522739729618,10.3706832047233,0.982169903716622,1.00021076006874,0.998286547702655,0.995232986689381,0,0
"85",85,7.82936130961405,4.5316205164764e-25,0.815753469158663,3.41736623055448e-07,2.21701898461137,1.06825153929837,1.66426812398961,6.30236018467606,0.963216374092792,1.00053255119389,0.998078231898548,0.994190471717988,0,0
"86",86,8.11265199887951,1.02546696405154e-09,0.76841660012912,0.000141153606869097,1.2078078304178,1.54841791388303,1.28720414263599,3.86042077110742,0.977727502271575,1.00076341763036,0.999652580125943,0.993229459245667,0,0
"87",87,8.14358022883166,1.24492698540684e-21,0.754154296983925,1.43362671107323e-06,1.48258204675609,2.29580741370405,1.03627545414018,9.65077535621633,0.952913890529893,1.00059260892479,0.999524736065297,0.991721441453294,0,0
"88",88,8.06045716139329,9.67613882616928e-29,0.819779929783149,6.64429540654087e-39,3.53620398247672,1.33017627875282,2.68883632174934,3.23271612064562,0.964175219531229,0.999021571942048,0.998460883642987,0.998814781039462,0,0
"89",89,7.35837336898338,1.73038364605225e-17,0.933201865163018,4.0446772904795e-07,1.10772659446131,2.66317663234778,1.49177176849683,3.6526158931956,0.954518678896289,1.00096694344422,0.999921096476171,0.99721425952791,0,0
"90",90,7.40886159944912,2.68112893812972e-17,0.965803338982807,7.31607648027463e-12,1.53698034247907,3.17072047029897,1.39231235676865,3.65958897199798,0.979545669936363,1.00022034038375,0.999781213919301,0.992733676745159,0,0
"91",91,7.37513049812643,4.4628208055945e-06,0.885305742524888,9.65542724775329e-08,2.6418246171639,1.31809512268637,1.34205314133643,2.42503234470491,0.985848312401336,0.999650481813342,0.995050264670017,0.995233596904331,0,0
"92",92,7.84765829846716,5.88567393959324e-07,0.89336451255453,5.27178643730448e-15,1.37637249108337,3.08658922024626,1.14315776784305,2.3903927728381,0.98385433536275,1.00099488673113,0.999387013324819,0.998023500842063,0,0
"93",93,7.35163198732047,2.75186572238339e-16,0.948649261694646,1.59898041983675e-41,5.10459973762242,1.11728117787852,2.65717206015761,3.06108663899181,0.968712592203903,0.998996725187197,0.996542862801906,0.995573628319865,0,0
"94",94,7.2968627392124,3.29653606990387e-07,0.907834049399078,1.10385480106238e-07,1.52581352723055,1.72934144876216,1.13636568016448,3.08613499433553,0.965737391865458,1.00104626468481,0.998660395450793,0.996968218976448,0,0
"95",95,7.61425826555082,8.8462125635054e-22,0.854141211673417,0.000569966236761256,1.48609055555005,1.3920874340836,1.2352088912838,7.37918493473305,0.95016744958303,0.998759326384591,0.998635540702609,0.994267465972305,0,0
"96",96,7.84027703009185,2.64138161798111e-05,0.840464272544213,8.36975329413363e-06,1.63484537827753,1.2144260002958,1.63487083351853,2.09570509982097,0.97770049095571,0.999740359718968,0.998536049395173,0.996445874061262,0,0
"97",97,7.97137316979207,4.12227579462644e-11,0.861550726768214,4.60375205808339e-06,1.75599808248458,1.76865210015304,1.14466352826695,3.79137695683881,0.959215928330698,0.999518214410786,0.997794633832709,0.995448055695327,0,0
"98",98,8.35305928444457,2.97362923863747e-07,0.7316987217485,3.40484003634957e-05,1.68190369609677,1.62634677452813,0.976588198534625,3.46617212759559,0.982492448117518,0.999105559250542,0.99974142542557,0.997651178324971,0,0
"99",99,7.43634620428871,5.45552219878069e-27,0.957981671709144,4.92710221598044e-07,1.79572060957349,1.32340860110609,1.58250901111198,12.8009938489326,0.987929599502496,0.999551199861707,0.999493967022697,0.992684564551358,0,0
"100",100,7.80610944165483,8.46660037336495e-16,0.879765301059003,6.03777224778393e-24,2.06584949853364,1.64575907065922,3.11640642679243,7.32347229334508,0.975161250466764,0.999911606900468,0.999228151105766,0.993436310719721,0,0
